,Label,totalWordsCount,JJS,NN,NNS,PDT,RB,RBR,RP,TOs,WP,questionmarks,exclamationmarks,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,sentence1st,sentencelast,txtcomplexity,site
988,subjective,624,0,0,0,0,1,0,0,0,0,4,1,0,0,0,18,1,1,1,21,msn.foxsports.com
989,subjective,602,0,1,1,0,0,1,0,0,0,3,0,0,2,0,2,3,1,1,18,msn.foxsports.com
990,subjective,955,0,2,1,0,5,1,5,0,1,0,0,4,7,0,0,5,1,1,17,www.guardian.co.uk
991,subjective,929,0,4,1,0,0,2,0,0,0,2,0,8,9,0,8,1,1,1,14,urbantennis.wordpress.com
992,subjective,625,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,21,www.dailystar.co.uk
993,subjective,326,0,2,0,0,0,0,1,0,0,3,0,1,1,0,0,0,1,1,15,www.rantsports.com
994,subjective,1133,0,17,1,0,1,2,0,0,0,3,0,1,6,0,6,3,1,1,18,msn.foxsports.com
995,subjective,926,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,16,1,1,24,www.nba.com
996,subjective,876,0,1,6,0,2,0,0,0,0,2,0,0,0,0,4,8,1,1,21,www.nba.com
997,subjective,1469,0,2,0,0,0,1,0,0,0,9,0,0,4,0,19,9,1,1,18,www.foxsportswest.com
998,subjective,343,0,0,0,0,0,1,7,0,0,0,1,0,0,0,2,0,1,1,11,www.football365.com
999,subjective,823,0,9,1,0,2,0,1,0,0,0,0,4,0,0,2,9,1,1,23,www.nba.com
